Arrest_Date,Police_Department_Code,Offense_Description,Offense_Key_Code,Offense_Detailed_Description,Law_Code,Offense_Category_Code,Arrest_Borough,Arrest_Precinct,Jurisdiction_Code,Perpetrator_Age_Group,Perpetrator_Sex,Perpetrator_Race,Latitude,Longitude,Arrest_Day_of_Week,Location
2024-01-14T00:00:00.000-05:00,905,"INTOXICATED DRIVING,ALCOHOL",347,OTHER,VTL11920U3,M,BROOKLYN,79,0,25-44,M,BLACK,40.69056604902634,-73.9453483433252,Sunday,"40.69056604902634, -73.9453483433252"
2024-01-04T00:00:00.000-05:00,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,OTHER,PL 215510D,F,BROOKLYN,67,0,25-44,M,BLACK,40.648859,-73.95082,Thursday,"40.648859, -73.95082"
2024-05-15T00:00:00.000-04:00,105,STRANGULATION 1ST,106,ASSAULT,PL 1211200,F,MANHATTAN,32,0,18-24,M,BLACK,40.813343,-73.946995,Wednesday,"40.813343, -73.946995"
2024-05-27T00:00:00.000-04:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1553001,F,STATEN ISLAND,121,0,25-44,F,WHITE,40.619942,-74.16682,Monday,"40.619942, -74.16682"
2024-01-13T00:00:00.000-05:00,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,OTHER,PL 1657200,F,MANHATTAN,18,0,25-44,M,BLACK,40.75738780131907,-73.98225540711462,Saturday,"40.75738780131907, -73.98225540711462"
2024-01-15T00:00:00.000-05:00,849,"NY STATE LAWS,UNCLASSIFIED VIO",677,OTHER,CPL5700600,9,QUEENS,113,3,25-44,M,WHITE,40.6799807384666,-73.7762339071953,Monday,"40.6799807384666, -73.7762339071953"
2024-01-10T00:00:00.000-05:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1553001,F,MANHATTAN,18,0,18-24,M,HISPANIC,40.76539,-73.985702,Wednesday,"40.76539, -73.985702"
2024-01-04T00:00:00.000-05:00,271,"TAMPERING 3,2, CRIMINAL",351,OTHER,PL 1451500,M,QUEENS,107,0,<18,M,HISPANIC,40.729059,-73.811018,Thursday,"40.729059, -73.811018"
2024-01-08T00:00:00.000-05:00,268,CRIMINAL MIS 2 & 3,121,OTHER,PL 1450502,F,BROOKLYN,71,0,18-24,M,WHITE,40.66948,-73.94358,Monday,"40.66948, -73.94358"
2024-04-30T00:00:00.000-04:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,BRONX,44,0,25-44,F,HISPANIC,40.822622,-73.930942,Tuesday,"40.822622, -73.930942"
2024-04-16T00:00:00.000-04:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,BRONX,40,1,45-64,M,BLACK,40.81094883779471,-73.92714381874927,Tuesday,"40.81094883779471, -73.92714381874927"
2024-05-08T00:00:00.000-04:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 160102A,F,BRONX,41,0,18-24,M,HISPANIC,40.816057,-73.895785,Wednesday,"40.816057, -73.895785"
2024-01-09T00:00:00.000-05:00,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,OTHER,PL 215510B,F,BROOKLYN,67,0,45-64,M,BLACK,40.648859,-73.95082,Tuesday,"40.648859, -73.95082"
2024-01-16T00:00:00.000-05:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1201001,F,STATEN ISLAND,121,0,25-44,M,BLACK,40.623238,-74.149217,Tuesday,"40.623238, -74.149217"
2024-04-15T00:00:00.000-04:00,153,RAPE 3,104,OTHER,PL 1302503,F,BRONX,46,0,25-44,M,HISPANIC,40.8535983673823,-73.9005768807295,Monday,"40.8535983673823, -73.9005768807295"
2024-05-21T00:00:00.000-04:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1553001,F,BROOKLYN,63,0,25-44,M,BLACK,40.61116138262468,-73.9204070676407,Tuesday,"40.61116138262468, -73.9204070676407"
2024-04-10T00:00:00.000-04:00,639,AGGRAVATED HARASSMENT 2,361,OTHER,PL 2403002,M,BRONX,49,0,25-44,M,BLACK,40.84117,-73.872579,Wednesday,"40.84117, -73.872579"
2024-05-30T00:00:00.000-04:00,505,"CONTROLLED SUBSTANCE, POSSESSI",117,DRUGS,PL 2200901,F,BROOKLYN,69,0,18-24,M,BLACK,40.63120846849848,-73.90818069112339,Thursday,"40.63120846849848, -73.90818069112339"
2024-05-02T00:00:00.000-04:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,BROOKLYN,78,1,25-44,M,HISPANIC,40.67035772942524,-73.98871321711381,Thursday,"40.67035772942524, -73.98871321711381"
2024-05-01T00:00:00.000-04:00,113,"MENACING,UNCLASSIFIED",344,ASSAULT,PL 1201500,M,MANHATTAN,14,0,25-44,M,BLACK,40.753455,-73.994398,Wednesday,"40.753455, -73.994398"
2024-04-26T00:00:00.000-04:00,268,CRIMINAL MIS 2 & 3,121,OTHER,PL 1450502,F,BROOKLYN,66,0,65+,M,ASIAN,40.631728,-73.995428,Friday,"40.631728, -73.995428"
2024-04-16T00:00:00.000-04:00,705,"FORGERY,ETC.-MISD.",358,OTHER,PL 1700500,M,MANHATTAN,19,0,25-44,M,BLACK,40.765726,-73.967745,Tuesday,"40.765726, -73.967745"
2024-04-07T00:00:00.000-04:00,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,OTHER,PL 1450001,M,MANHATTAN,24,2,25-44,F,HISPANIC,40.796382,-73.964958,Sunday,"40.796382, -73.964958"
2024-01-09T00:00:00.000-05:00,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DRUGS,PL 2201601,F,MANHATTAN,14,0,18-24,F,BLACK,40.752877,-73.991111,Tuesday,"40.752877, -73.991111"
2024-04-15T00:00:00.000-04:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200509,F,BROOKLYN,66,0,25-44,M,ASIAN,40.641571,-74.001443,Monday,"40.641571, -74.001443"
2024-01-17T00:00:00.000-05:00,494,"STOLEN PROPERTY 2,1,POSSESSION",111,OTHER,PL 1654501,F,QUEENS,115,0,25-44,M,ASIAN,40.74723740167068,-73.89150593815623,Wednesday,"40.74723740167068, -73.89150593815623"
2024-05-06T00:00:00.000-04:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200502,F,MANHATTAN,33,0,25-44,F,BLACK,40.844495,-73.936348,Monday,"40.844495, -73.936348"
2024-01-20T00:00:00.000-05:00,639,AGGRAVATED HARASSMENT 2,361,OTHER,PL 2403002,M,BROOKLYN,90,0,45-64,M,HISPANIC,40.706283,-73.950348,Saturday,"40.706283, -73.950348"
2024-05-29T00:00:00.000-04:00,639,AGGRAVATED HARASSMENT 2,361,OTHER,PL 2403001,M,BROOKLYN,71,0,25-44,F,BLACK,40.662486,-73.935904,Wednesday,"40.662486, -73.935904"
2024-01-08T00:00:00.000-05:00,625,DISORDERLY CONDUCT,572,OTHER,PL 2402005,V,MANHATTAN,5,0,65+,F,WHITE,40.711809718636395,-74.00405797735951,Monday,"40.711809718636395, -74.00405797735951"
2024-06-09T00:00:00.000-04:00,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,OTHER,PL 1450001,M,QUEENS,105,0,18-24,F,HISPANIC,40.734052,-73.718901,Sunday,"40.734052, -73.718901"
2024-01-08T00:00:00.000-05:00,625,DISORDERLY CONDUCT,572,OTHER,PL 2402005,V,MANHATTAN,5,0,65+,F,WHITE,40.711809718636395,-74.00405797735951,Monday,"40.711809718636395, -74.00405797735951"
2024-01-22T00:00:00.000-05:00,112,MENACING 1ST DEGREE (VICT NOT,126,OTHER,PL 120141H,F,BRONX,44,0,18-24,M,HISPANIC,40.837774,-73.919455,Monday,"40.837774, -73.919455"
2024-01-02T00:00:00.000-05:00,105,STRANGULATION 1ST,106,ASSAULT,PL 1211300,F,QUEENS,109,0,25-44,M,ASIAN,40.762037,-73.827328,Tuesday,"40.762037, -73.827328"
2024-05-02T00:00:00.000-04:00,681,"CHILD, ENDANGERING WELFARE",233,OTHER,PL 2601001,M,BROOKLYN,84,0,45-64,M,ASIAN,40.6954388081238,-73.9832253756043,Thursday,"40.6954388081238, -73.9832253756043"
2024-05-19T00:00:00.000-04:00,759,"PUBLIC ADMINISTATION,UNCLASS M",359,OTHER,PL 1950500,M,STATEN ISLAND,120,0,25-44,M,BLACK,40.644996,-74.077263,Sunday,"40.644996, -74.077263"
2024-01-10T00:00:00.000-05:00,494,"STOLEN PROPERTY 2,1,POSSESSION",111,OTHER,PL 1654501,F,BROOKLYN,62,0,25-44,M,HISPANIC,40.61338744976578,-73.99598402340375,Wednesday,"40.61338744976578, -73.99598402340375"
2024-05-23T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,MANHATTAN,18,0,45-64,F,WHITE,40.763514,-73.987071,Thursday,"40.763514, -73.987071"
2024-05-22T00:00:00.000-04:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200501,F,BROOKLYN,75,0,25-44,F,BLACK,40.671413,-73.88151,Wednesday,"40.671413, -73.88151"
2024-05-29T00:00:00.000-04:00,739,"FRAUD,UNCLASSIFIED-FELONY",112,OTHER,PL 1753501,F,BRONX,50,73,25-44,F,BLACK,40.883111,-73.90332,Wednesday,"40.883111, -73.90332"
2024-05-15T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,QUEENS,102,0,45-64,M,HISPANIC,40.681978,-73.854081,Wednesday,"40.681978, -73.854081"
2024-01-21T00:00:00.000-05:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,BRONX,52,1,25-44,M,HISPANIC,40.88744620737977,-73.87800049039276,Sunday,"40.88744620737977, -73.87800049039276"
2024-01-15T00:00:00.000-05:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200502,F,BROOKLYN,94,0,25-44,F,BLACK,40.726956,-73.953115,Monday,"40.726956, -73.953115"
2024-05-09T00:00:00.000-04:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,QUEENS,103,0,25-44,F,HISPANIC,40.704469,-73.797355,Thursday,"40.704469, -73.797355"
2024-01-08T00:00:00.000-05:00,625,DISORDERLY CONDUCT,572,OTHER,PL 2402005,V,MANHATTAN,5,0,25-44,F,WHITE,40.71664598313871,-73.99580825613853,Monday,"40.71664598313871, -73.99580825613853"
2024-06-14T00:00:00.000-04:00,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,OTHER,PL 1402000,F,MANHATTAN,1,0,45-64,M,HISPANIC,40.720528,-74.007582,Friday,"40.720528, -74.007582"
2024-05-03T00:00:00.000-04:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,MANHATTAN,9,0,25-44,M,WHITE,40.729942,-73.97918,Friday,"40.729942, -73.97918"
2024-04-15T00:00:00.000-04:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 1600500,F,BRONX,40,0,18-24,M,HISPANIC,40.820499,-73.915756,Monday,"40.820499, -73.915756"
2024-05-25T00:00:00.000-04:00,793,WEAPONS POSSESSION 3,118,OTHER,PL 2650201,F,BROOKLYN,61,0,25-44,M,HISPANIC,40.609258,-73.955466,Saturday,"40.609258, -73.955466"
2024-06-11T00:00:00.000-04:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200512,F,BROOKLYN,90,2,25-44,F,HISPANIC,40.701178,-73.939965,Tuesday,"40.701178, -73.939965"
2024-01-13T00:00:00.000-05:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 1600500,F,MANHATTAN,32,0,45-64,M,HISPANIC,40.8166619917875,-73.938991079402,Saturday,"40.8166619917875, -73.938991079402"
2024-01-12T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,QUEENS,109,0,25-44,M,HISPANIC,40.759178,-73.801326,Friday,"40.759178, -73.801326"
2024-04-23T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BRONX,47,0,25-44,F,HISPANIC,40.887325,-73.847247,Tuesday,"40.887325, -73.847247"
2024-01-01T00:00:00.000-05:00,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,OTHER,PL 1450001,M,BRONX,52,0,25-44,M,HISPANIC,40.866155,-73.902698,Monday,"40.866155, -73.902698"
2024-04-28T00:00:00.000-04:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL05110MU,M,MANHATTAN,34,0,25-44,M,HISPANIC,40.863113252101776,-73.92061167083497,Sunday,"40.863113252101776, -73.92061167083497"
2024-01-09T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,BROOKLYN,84,0,25-44,M,BLACK,40.690859,-73.985848,Tuesday,"40.690859, -73.985848"
2024-01-16T00:00:00.000-05:00,502,"CONTROLLED SUBSTANCE,POSSESS.",117,DRUGS,PL 2201610,F,QUEENS,115,0,18-24,M,HISPANIC,40.749473,-73.876678,Tuesday,"40.749473, -73.876678"
2024-01-06T00:00:00.000-05:00,493,"STOLEN PROPERTY-MOTOR VEH 2ND,",111,OTHER,PL 1654505,F,MANHATTAN,34,0,25-44,M,HISPANIC,40.84799877262173,-73.93469364081753,Saturday,"40.84799877262173, -73.93469364081753"
2024-05-05T00:00:00.000-04:00,114,OBSTR BREATH/CIRCUL,344,ASSAULT,PL 1211100,M,BROOKLYN,63,0,18-24,M,BLACK,40.618981,-73.926377,Sunday,"40.618981, -73.926377"
2024-04-18T00:00:00.000-04:00,115,RECKLESS ENDANGERMENT 2,355,OTHER,PL 1202000,M,BRONX,43,0,25-44,M,BLACK,40.83452441036921,-73.87182406761943,Thursday,"40.83452441036921, -73.87182406761943"
2024-01-03T00:00:00.000-05:00,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DRUGS,PL 2200300,M,QUEENS,111,0,25-44,M,ASIAN,40.760148,-73.767422,Wednesday,"40.760148, -73.767422"
2024-01-08T00:00:00.000-05:00,419,"LARCENY,GRAND FROM PERSON,UNCL",109,THEFT,PL 1553005,F,MANHATTAN,13,1,18-24,M,HISPANIC,40.73443438732101,-73.98990393253564,Monday,"40.73443438732101, -73.98990393253564"
2024-01-16T00:00:00.000-05:00,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,OTHER,PL 215510A,F,BROOKLYN,61,0,45-64,M,HISPANIC,40.594054,-73.960866,Tuesday,"40.594054, -73.960866"
2024-06-04T00:00:00.000-04:00,750,RESISTING ARREST,359,OTHER,PL 2053000,M,MANHATTAN,26,0,18-24,M,BLACK,40.81386,-73.956684,Tuesday,"40.81386, -73.956684"
2024-01-16T00:00:00.000-05:00,705,"FORGERY,ETC.-MISD.",358,OTHER,PL 1702000,M,MANHATTAN,10,0,25-44,M,BLACK,40.746424,-74.003231,Tuesday,"40.746424, -74.003231"
2024-01-09T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,QUEENS,103,0,25-44,M,BLACK,40.707439,-73.792139,Tuesday,"40.707439, -73.792139"
2024-05-06T00:00:00.000-04:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200502,F,QUEENS,108,0,25-44,M,HISPANIC,40.742954,-73.955274,Monday,"40.742954, -73.955274"
2024-04-10T00:00:00.000-04:00,759,"PUBLIC ADMINISTATION,UNCLASS M",359,OTHER,PL 1950500,M,MANHATTAN,28,0,25-44,M,BLACK,40.801108,-73.952532,Wednesday,"40.801108, -73.952532"
2024-05-28T00:00:00.000-04:00,203,"TRESPASS 3, CRIMINAL",352,OTHER,PL 140100E,M,BROOKLYN,79,2,25-44,M,HISPANIC,40.697394,-73.951286,Tuesday,"40.697394, -73.951286"
2024-04-23T00:00:00.000-04:00,203,"TRESPASS 3, CRIMINAL",352,OTHER,PL 140100A,M,BROOKLYN,90,0,18-24,M,HISPANIC,40.714719,-73.941695,Tuesday,"40.714719, -73.941695"
2024-05-26T00:00:00.000-04:00,268,CRIMINAL MIS 2 & 3,121,OTHER,PL 1451000,F,STATEN ISLAND,120,0,25-44,M,HISPANIC,40.631623,-74.110554,Sunday,"40.631623, -74.110554"
2024-06-12T00:00:00.000-04:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,BRONX,48,0,<18,M,BLACK,40.852571,-73.893695,Wednesday,"40.852571, -73.893695"
2024-05-01T00:00:00.000-04:00,705,"FORGERY,ETC.-MISD.",358,OTHER,PL 1700500,M,BRONX,40,0,25-44,M,HISPANIC,40.807186720493874,-73.92427980149327,Wednesday,"40.807186720493874, -73.92427980149327"
2024-01-10T00:00:00.000-05:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1553501,F,MANHATTAN,26,0,18-24,M,HISPANIC,40.814845,-73.956312,Wednesday,"40.814845, -73.956312"
2024-05-16T00:00:00.000-04:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,QUEENS,108,0,25-44,F,HISPANIC,40.746697,-73.943471,Thursday,"40.746697, -73.943471"
2024-06-07T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BRONX,40,0,25-44,F,HISPANIC,40.819024,-73.918426,Friday,"40.819024, -73.918426"
2024-01-02T00:00:00.000-05:00,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",340,OTHER,PL 1907802,M,BROOKLYN,70,0,18-24,M,ASIAN,40.651678,-73.959038,Tuesday,"40.651678, -73.959038"
2024-04-23T00:00:00.000-04:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,BROOKLYN,84,0,25-44,M,HISPANIC,40.690859,-73.985848,Tuesday,"40.690859, -73.985848"
2024-06-10T00:00:00.000-04:00,273,"TAMPERING 1,CRIMINAL",121,OTHER,PL 1452000,F,BROOKLYN,73,1,45-64,F,BLACK,40.67827803015641,-73.91075494958744,Monday,"40.67827803015641, -73.91075494958744"
2024-05-30T00:00:00.000-04:00,782,"WEAPONS, POSSESSION, ETC",236,OTHER,PL 2650101,M,BRONX,43,2,18-24,M,BLACK,40.823327,-73.865357,Thursday,"40.823327, -73.865357"
2024-01-04T00:00:00.000-05:00,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,OTHER,PL 1402000,F,MANHATTAN,23,0,25-44,M,BLACK,40.789341,-73.947351,Thursday,"40.789341, -73.947351"
2024-05-09T00:00:00.000-04:00,268,CRIMINAL MIS 2 & 3,121,OTHER,PL 1450502,F,QUEENS,105,0,45-64,F,BLACK,40.67389,-73.731211,Thursday,"40.67389, -73.731211"
2024-01-14T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BRONX,50,0,18-24,F,HISPANIC,40.883111,-73.90332,Sunday,"40.883111, -73.90332"
2024-05-03T00:00:00.000-04:00,793,WEAPONS POSSESSION 3,118,OTHER,PL 2650201,F,BROOKLYN,90,1,25-44,M,BLACK,40.700725508650784,-73.94193187995256,Friday,"40.700725508650784, -73.94193187995256"
2024-01-13T00:00:00.000-05:00,441,"LARCENY,GRAND OF AUTO",110,OTHER,PL 1553008,F,BRONX,41,0,25-44,M,HISPANIC,40.815591,-73.903267,Saturday,"40.815591, -73.903267"
2024-04-23T00:00:00.000-04:00,665,MAKING TERRORISTIC THREAT,126,OTHER,PL 4902001,F,QUEENS,103,0,45-64,M,BLACK,40.707439,-73.792139,Tuesday,"40.707439, -73.792139"
2024-04-20T00:00:00.000-04:00,544,"GAMBLING 2,PROMOTING,UNCLASSIF",350,OTHER,PL 2250500,M,BROOKLYN,75,2,18-24,M,HISPANIC,40.677166243536966,-73.8777398337699,Saturday,"40.677166243536966, -73.8777398337699"
2024-04-12T00:00:00.000-04:00,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,OTHER,PL 1450001,M,BRONX,49,0,18-24,M,HISPANIC,40.855793,-73.843908,Friday,"40.855793, -73.843908"
2024-01-05T00:00:00.000-05:00,510,"CONTROLLED SUBSTANCE, INTENT T",117,DRUGS,PL 2200601,F,BROOKLYN,71,0,25-44,F,BLACK,40.66807228647775,-73.95066932639968,Friday,"40.66807228647775, -73.95066932639968"
2024-04-17T00:00:00.000-04:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200502,F,QUEENS,113,0,25-44,M,BLACK,40.680077,-73.775929,Wednesday,"40.680077, -73.775929"
2024-05-05T00:00:00.000-04:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 1601001,F,BRONX,48,0,18-24,M,HISPANIC,40.852857,-73.888493,Sunday,"40.852857, -73.888493"
2024-06-08T00:00:00.000-04:00,750,RESISTING ARREST,359,OTHER,PL 2053000,M,MANHATTAN,1,1,25-44,M,BLACK,40.72062858780503,-74.00520932860381,Saturday,"40.72062858780503, -74.00520932860381"
2024-06-04T00:00:00.000-04:00,462,UNAUTHORIZED USE VEHICLE 3,353,OTHER,PL 1650501,M,MANHATTAN,17,0,25-44,M,HISPANIC,40.74572740472728,-73.97812268196289,Tuesday,"40.74572740472728, -73.97812268196289"
2024-04-22T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BROOKLYN,83,0,18-24,M,HISPANIC,40.69902712478027,-73.91622332949721,Monday,"40.69902712478027, -73.91622332949721"
2024-01-15T00:00:00.000-05:00,113,"MENACING,UNCLASSIFIED",344,ASSAULT,PL 1201401,M,BRONX,41,0,45-64,F,HISPANIC,40.819359,-73.888702,Monday,"40.819359, -73.888702"
2024-06-14T00:00:00.000-04:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1553001,F,MANHATTAN,6,0,45-64,M,BLACK,40.733876,-74.005428,Friday,"40.733876, -74.005428"
2024-01-04T00:00:00.000-05:00,113,"MENACING,UNCLASSIFIED",344,ASSAULT,PL 1201401,M,QUEENS,104,0,45-64,M,WHITE,40.70303,-73.90806,Thursday,"40.70303, -73.90806"
2024-01-04T00:00:00.000-05:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,MANHATTAN,17,1,18-24,M,BLACK,40.74378315276204,-73.97350763680087,Thursday,"40.74378315276204, -73.97350763680087"
2024-01-02T00:00:00.000-05:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL0511001,M,BRONX,40,2,25-44,M,BLACK,40.81606683945181,-73.91764392674679,Tuesday,"40.81606683945181, -73.91764392674679"
2024-05-06T00:00:00.000-04:00,268,CRIMINAL MIS 2 & 3,121,OTHER,PL 1450502,F,BRONX,47,0,18-24,F,BLACK,40.891498,-73.859021,Monday,"40.891498, -73.859021"
2024-05-09T00:00:00.000-04:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200502,F,BROOKLYN,84,0,45-64,M,HISPANIC,40.700081,-73.987324,Thursday,"40.700081, -73.987324"
2024-01-20T00:00:00.000-05:00,782,"WEAPONS, POSSESSION, ETC",236,OTHER,PL 2650101,M,QUEENS,102,0,18-24,M,HISPANIC,40.68013573533853,-73.86053311321793,Saturday,"40.68013573533853, -73.86053311321793"
2024-05-08T00:00:00.000-04:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200512,F,BROOKLYN,68,0,65+,M,WHITE,40.617585,-74.037629,Wednesday,"40.617585, -74.037629"
2024-06-02T00:00:00.000-04:00,114,OBSTR BREATH/CIRCUL,344,ASSAULT,PL 1211100,M,BROOKLYN,73,2,45-64,M,BLACK,40.667566,-73.907293,Sunday,"40.667566, -73.907293"
2024-04-26T00:00:00.000-04:00,106,ASSAULT POLICE/PEACE OFFICER,106,ASSAULT,PL 1200800,F,BRONX,41,72,18-24,M,BLACK,40.804008,-73.878333,Friday,"40.804008, -73.878333"
2024-04-20T00:00:00.000-04:00,268,CRIMINAL MIS 2 & 3,121,OTHER,PL 1450502,F,QUEENS,106,0,18-24,M,ASIAN,40.684752,-73.826311,Saturday,"40.684752, -73.826311"
2024-05-14T00:00:00.000-04:00,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DRUGS,PL 2200300,M,BROOKLYN,67,0,18-24,M,BLACK,40.651371,-73.926436,Tuesday,"40.651371, -73.926436"
2024-05-29T00:00:00.000-04:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL05110MU,M,QUEENS,106,0,25-44,M,BLACK,40.66634911288397,-73.81252652207826,Wednesday,"40.66634911288397, -73.81252652207826"
2024-01-14T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,MANHATTAN,20,0,45-64,M,BLACK,40.771984,-73.986467,Sunday,"40.771984, -73.986467"
2024-04-29T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,MANHATTAN,25,0,18-24,M,HISPANIC,40.789593,-73.929984,Monday,"40.789593, -73.929984"
2024-01-11T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,QUEENS,115,0,45-64,M,HISPANIC,40.756585,-73.875603,Thursday,"40.756585, -73.875603"
2024-01-12T00:00:00.000-05:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL0511001,M,QUEENS,106,0,25-44,M,BLACK,40.691853833295426,-73.810987160143,Friday,"40.691853833295426, -73.810987160143"
2024-04-19T00:00:00.000-04:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,BRONX,40,0,25-44,M,ASIAN,40.81721019588366,-73.9159914597283,Friday,"40.81721019588366, -73.9159914597283"
2024-01-17T00:00:00.000-05:00,500,"CONTROLLED SUBSTANCE,POSSESS.",117,DRUGS,PL 2202101,F,MANHATTAN,34,0,25-44,M,HISPANIC,40.851104,-73.935254,Wednesday,"40.851104, -73.935254"
2024-01-04T00:00:00.000-05:00,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DRUGS,PL 2200300,M,QUEENS,103,0,25-44,M,BLACK,40.708899,-73.790142,Thursday,"40.708899, -73.790142"
2024-04-16T00:00:00.000-04:00,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,OTHER,PL 1702500,F,BROOKLYN,76,0,25-44,M,BLACK,40.67512006733022,-74.00961121425426,Tuesday,"40.67512006733022, -74.00961121425426"
2024-04-10T00:00:00.000-04:00,724,"FORGERY-ILLEGAL POSSESSION,VEH",126,OTHER,PL 170703B,F,MANHATTAN,34,0,25-44,M,HISPANIC,40.85716773358907,-73.92823190648731,Wednesday,"40.85716773358907, -73.92823190648731"
2024-04-06T00:00:00.000-04:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,BRONX,43,0,25-44,F,HISPANIC,40.82420826340585,-73.85878949052582,Saturday,"40.82420826340585, -73.85878949052582"
2024-05-10T00:00:00.000-04:00,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,OTHER,PL 1657200,F,MANHATTAN,14,0,25-44,M,BLACK,40.755405635015485,-73.9794838761401,Friday,"40.755405635015485, -73.9794838761401"
2024-04-24T00:00:00.000-04:00,681,"CHILD, ENDANGERING WELFARE",233,OTHER,PL 2601001,M,BRONX,40,2,25-44,M,HISPANIC,40.8103518634571,-73.924942325642,Wednesday,"40.8103518634571, -73.924942325642"
2024-01-07T00:00:00.000-05:00,705,"FORGERY,ETC.-MISD.",358,OTHER,PL 1702000,M,BROOKLYN,62,0,18-24,M,HISPANIC,40.609041,-73.982792,Sunday,"40.609041, -73.982792"
